_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-5.102414985357712,R-HSA-3322077,M1,1,0,Reactome Gene Sets,6,Glycogen synthesis,,-5.102414985357712,75.35880398671097,14.860647475974531,30244,14,86,3,3.488372093023256,1.978572628104759,2632|5236|7360,GBE1|PGM1|UGP2,-2.9091930573863167,0,16,0,0,-5.992596035599273,81.15563506261181,
1,-5.006398774651355,R-HSA-5609975,M1,1,0,Reactome Gene Sets,6,Diseases associated with glycosylation precursor biosynthesis,,-5.006398774651355,70.33488372093024,14.343195656414798,30244,15,86,3,3.488372093023256,1.978572628104759,2582|2673|5236,GALE|GFPT1|PGM1,-2.831027077627172,0,16,0,0,-5.992596035599273,81.15563506261181,
1,-4.931496054340502,hsa00520,M1,1,0,KEGG Pathway,24,Amino sugar and nucleotide sugar metabolism,,-4.931496054340502,28.708115804461322,10.365682660680243,30244,49,86,4,4.651162790697675,2.270854167140835,2582|2673|5236|7360,GALE|GFPT1|PGM1|UGP2,-2.759029347959726,0,16,0,0,-5.992596035599273,81.15563506261181,
1,-4.442002683722657,GO:0006112,M1,1,0,GO Biological Processes,19,energy reserve metabolic process,19_GO:0008152 metabolic process,-4.442002683722657,21.64150268336315,8.896229090347871,30244,65,86,4,4.651162790697675,2.270854167140835,2632|2673|5834|7360,GBE1|GFPT1|PYGB|UGP2,-2.3238936396644734,0,16,0,0,-5.992596035599273,81.15563506261181,
1,-3.3530174729540874,GO:0005977,M1,1,0,GO Biological Processes,19,glycogen metabolic process,19_GO:0008152 metabolic process,-3.3530174729540874,20.288908765652952,7.434020960217048,30244,52,86,3,3.488372093023256,1.978572628104759,2632|5834|7360,GBE1|PYGB|UGP2,-1.3328391109563678,0,16,0,0,-5.992596035599273,81.15563506261181,
1,-3.304667802510583,GO:0044042,M1,1,0,GO Biological Processes,19,glucan metabolic process,19_GO:0008152 metabolic process,-3.304667802510583,19.537467700258397,7.280750062897184,30244,54,86,3,3.488372093023256,1.978572628104759,2632|5834|7360,GBE1|PYGB|UGP2,-1.288548296989731,0,16,0,0,-5.992596035599273,81.15563506261181,
1,-2.9572467056232976,GO:0005976,M1,1,0,GO Biological Processes,19,polysaccharide metabolic process,19_GO:0008152 metabolic process,-2.9572467056232976,14.859482476252866,6.243488751055272,30244,71,86,3,3.488372093023256,1.978572628104759,2632|5834|7360,GBE1|PYGB|UGP2,-0.9569936032350009,0,16,0,0,-5.992596035599273,81.15563506261181,
1,-2.099271437651333,R-HSA-3781865,M1,1,0,Reactome Gene Sets,6,Diseases of glycosylation,,-2.099271437651333,7.377785005691982,4.0823273248815735,30244,143,86,3,3.488372093023256,1.978572628104759,2582|2673|5236,GALE|GFPT1|PGM1,-0.1640132362961273,0,16,0,0,-5.992596035599273,81.15563506261181,
1,-5.624092743279571,GO:0008033,M1,1,0,GO Biological Processes,19,tRNA processing,19_GO:0008152 metabolic process,-5.624092743279571,15.746615758417216,9.135867192778166,30244,134,86,6,6.976744186046512,2.747090340551713,16|3735|54802|55520|79693|80324,AARS1|KARS1|TRIT1|ELAC1|YRDC|PUS1,-3.3169274630013392,0,17,1,1,-5.624092743279571,55.52753977968176,
1,-4.681660599832699,GO:0070525,M1,1,0,GO Biological Processes,19,tRNA threonylcarbamoyladenosine metabolic process,19_GO:0008152 metabolic process,-4.681660599832699,55.52753977968176,12.696088494480952,30244,19,86,3,3.488372093023256,1.978572628104759,54802|79693|80324,TRIT1|YRDC|PUS1,-2.5399285104280915,0,17,0,0,-5.624092743279571,55.52753977968176,
1,-3.8156057802049856,GO:0006400,M1,1,0,GO Biological Processes,19,tRNA modification,19_GO:0008152 metabolic process,-3.8156057802049856,14.964868876793668,7.2413163814929575,30244,94,86,4,4.651162790697675,2.270854167140835,16|54802|79693|80324,AARS1|TRIT1|YRDC|PUS1,-1.7593038861250045,0,17,0,0,-5.624092743279571,55.52753977968176,
1,-3.721701547591658,GO:0034470,M1,1,0,GO Biological Processes,19,ncRNA processing,19_GO:0008152 metabolic process,-3.721701547591658,5.903407506552897,5.384205407482416,30244,417,86,7,8.13953488372093,2.9485933979015555,16|3735|54802|55520|64963|79693|80324,AARS1|KARS1|TRIT1|ELAC1|MRPS11|YRDC|PUS1,-1.6719966585649075,0,17,0,0,-5.624092743279571,55.52753977968176,
1,-2.762747051030434,GO:0009451,M1,1,0,GO Biological Processes,19,RNA modification,19_GO:0008152 metabolic process,-2.762747051030434,7.858646225802261,4.914673886782198,30244,179,86,4,4.651162790697675,2.270854167140835,16|54802|79693|80324,AARS1|TRIT1|YRDC|PUS1,-0.7823818595223919,0,17,0,0,-5.624092743279571,55.52753977968176,
1,-5.500780899456509,M66,M1,1,0,Canonical Pathways,11,PID MYC ACTIV PATHWAY,,-5.500780899456509,22.257874595231087,10.102808325574165,30244,79,86,5,5.813953488372093,2.523363604380063,586|2023|3320|3329|6470,BCAT1|ENO1|HSP90AA1|HSPD1|SHMT1,-3.2204087957662133,0,18,1,1,-5.500780899456509,52.75116279069768,
1,-4.611972825712297,GO:0042026,M1,1,0,GO Biological Processes,19,protein refolding,19_GO:0009987 cellular process,-4.611972825712297,52.75116279069768,12.362876527440951,30244,20,86,3,3.488372093023256,1.978572628104759,3313|3320|3329,HSPA9|HSP90AA1|HSPD1,-2.480898804489746,0,18,0,0,-5.500780899456509,52.75116279069768,
1,-4.174728980513353,GO:0072655,M1,1,0,GO Biological Processes,19,establishment of protein localization to mitochondrion,19_GO:0051179 localization,-4.174728980513353,18.509179926560588,8.161307359951506,30244,76,86,4,4.651162790697675,2.270854167140835,3320|3329|5018|25813,HSP90AA1|HSPD1|OXA1L|SAMM50,-2.0838495899460803,0,18,0,0,-5.500780899456509,52.75116279069768,
1,-3.9652680876419204,GO:0070585,M1,1,0,GO Biological Processes,19,protein localization to mitochondrion,19_GO:0051179 localization,-3.9652680876419204,16.356949702541915,7.615761079349077,30244,86,86,4,4.651162790697675,2.270854167140835,3320|3329|5018|25813,HSP90AA1|HSPD1|OXA1L|SAMM50,-1.883881850608477,0,18,0,0,-5.500780899456509,52.75116279069768,
1,-3.904381693130027,GO:0090151,M1,1,0,GO Biological Processes,19,establishment of protein localization to mitochondrial membrane,19_GO:0051179 localization,-3.904381693130027,31.030095759233927,9.355805937021413,30244,34,86,3,3.488372093023256,1.978572628104759,3320|5018|25813,HSP90AA1|OXA1L|SAMM50,-1.8322855318668139,0,18,0,0,-5.500780899456509,52.75116279069768,
1,-3.5153860397940204,GO:0007005,M1,1,0,GO Biological Processes,19,mitochondrion organization,19_GO:0009987 cellular process,-3.5153860397940204,5.458361264373743,5.094092201897428,30244,451,86,7,8.13953488372093,2.9485933979015555,538|1352|3313|3320|3329|5018|25813,ATP7A|COX10|HSPA9|HSP90AA1|HSPD1|OXA1L|SAMM50,-1.4764582417834617,0,18,0,0,-5.500780899456509,52.75116279069768,
1,-3.423393164876899,GO:0007006,M1,1,0,GO Biological Processes,19,mitochondrial membrane organization,19_GO:0009987 cellular process,-3.423393164876899,11.820988860660544,6.315929807278411,30244,119,86,4,4.651162790697675,2.270854167140835,3313|3320|5018|25813,HSPA9|HSP90AA1|OXA1L|SAMM50,-1.3991176547381345,0,18,0,0,-5.500780899456509,52.75116279069768,
1,-3.1285829852635487,GO:0006626,M1,1,0,GO Biological Processes,19,protein targeting to mitochondrion,19_GO:0051179 localization,-3.1285829852635487,17.016504126031506,6.741397865998866,30244,62,86,3,3.488372093023256,1.978572628104759,3320|3329|25813,HSP90AA1|HSPD1|SAMM50,-1.1224477006492977,0,18,0,0,-5.500780899456509,52.75116279069768,
1,-3.0686882907040016,R-HSA-1268020,M1,1,0,Reactome Gene Sets,6,Mitochondrial protein import,,-3.0686882907040016,16.23112701252236,6.564424949390728,30244,65,86,3,3.488372093023256,1.978572628104759,3313|3329|25813,HSPA9|HSPD1|SAMM50,-1.064522598952655,0,18,0,0,-5.500780899456509,52.75116279069768,
1,-2.9572467056232976,GO:0051205,M1,1,0,GO Biological Processes,19,protein insertion into membrane,19_GO:0051179 localization,-2.9572467056232976,14.859482476252866,6.243488751055272,30244,71,86,3,3.488372093023256,1.978572628104759,3320|5018|25813,HSP90AA1|OXA1L|SAMM50,-0.9569936032350009,0,18,0,0,-5.500780899456509,52.75116279069768,
1,-2.9217945915129144,GO:0006839,M1,1,0,GO Biological Processes,19,mitochondrial transport,19_GO:0051179 localization,-2.9217945915129144,8.683318977892622,5.236166035520131,30244,162,86,4,4.651162790697675,2.270854167140835,3320|3329|5018|25813,HSP90AA1|HSPD1|OXA1L|SAMM50,-0.927345065223858,0,18,0,0,-5.500780899456509,52.75116279069768,
1,-2.902146376216619,R-HSA-9609507,M1,1,0,Reactome Gene Sets,6,Protein localization,,-2.902146376216619,8.577424844015882,5.195950888620628,30244,164,86,4,4.651162790697675,2.270854167140835,3313|3329|3417|25813,HSPA9|HSPD1|IDH1|SAMM50,-0.9096142679732843,0,18,0,0,-5.500780899456509,52.75116279069768,
1,-2.8233406068630584,hsa03018,M1,1,0,KEGG Pathway,24,RNA degradation,,-2.8233406068630584,13.354724757138651,5.871584930913023,30244,79,86,3,3.488372093023256,1.978572628104759,2023|3313|3329,ENO1|HSPA9|HSPD1,-0.8383946213187454,0,18,0,0,-5.500780899456509,52.75116279069768,
1,-2.5944001221069257,R-HSA-1592230,M1,1,0,Reactome Gene Sets,6,Mitochondrial biogenesis,,-2.5944001221069257,11.105507955936352,5.267977204167754,30244,95,86,3,3.488372093023256,1.978572628104759,3313|25813|55902,HSPA9|SAMM50|ACSS2,-0.6260533983820744,0,18,0,0,-5.500780899456509,52.75116279069768,
1,-2.485794109923828,GO:0072594,M1,1,0,GO Biological Processes,19,establishment of protein localization to organelle,19_GO:0051179 localization,-2.485794109923828,5.02392026578073,4.043447099131746,30244,350,86,5,5.813953488372093,2.523363604380063,3320|3329|5018|6729|25813,HSP90AA1|HSPD1|OXA1L|SRP54|SAMM50,-0.521051510467802,0,18,0,0,-5.500780899456509,52.75116279069768,
1,-2.4469153927227554,GO:0006457,M1,1,0,GO Biological Processes,19,protein folding,19_GO:0009987 cellular process,-2.4469153927227554,6.423277052139747,4.301329697467229,30244,219,86,4,4.651162790697675,2.270854167140835,3313|3320|3329|5479,HSPA9|HSP90AA1|HSPD1|PPIB,-0.4875235116508305,0,18,0,0,-5.500780899456509,52.75116279069768,
1,-2.3581396026770807,GO:0090150,M1,1,0,GO Biological Processes,19,establishment of protein localization to membrane,19_GO:0051179 localization,-2.3581396026770807,6.063352044907779,4.134233859568038,30244,232,86,4,4.651162790697675,2.270854167140835,3320|5018|6729|25813,HSP90AA1|OXA1L|SRP54|SAMM50,-0.40752164591266093,0,18,0,0,-5.500780899456509,52.75116279069768,
1,-2.156289328730449,GO:0006605,M1,1,0,GO Biological Processes,19,protein targeting,19_GO:0051179 localization,-2.156289328730449,5.308293111013603,3.7616639955063738,30244,265,86,4,4.651162790697675,2.270854167140835,3320|3329|6729|25813,HSP90AA1|HSPD1|SRP54|SAMM50,-0.21427154372794702,0,18,0,0,-5.500780899456509,52.75116279069768,
1,-5.443350416900489,GO:0006002,M1,1,0,GO Biological Processes,19,fructose 6-phosphate metabolic process,19_GO:0008152 metabolic process,-5.443350416900489,95.91120507399577,16.812550431422377,30244,11,86,3,3.488372093023256,1.978572628104759,2203|2673|6888,FBP1|GFPT1|TALDO1,-3.18115228213878,0,19,1,1,-5.443350416900489,95.91120507399577,
1,-5.006398774651355,GO:0009263,M1,1,0,GO Biological Processes,19,deoxyribonucleotide biosynthetic process,19_GO:0008152 metabolic process,-5.006398774651355,70.33488372093024,14.343195656414798,30244,15,86,3,3.488372093023256,1.978572628104759,1841|2987|6470,DTYMK|GUK1|SHMT1,-2.831027077627172,0,20,1,1,-5.006398774651355,70.33488372093024,
1,-5.006398774651355,GO:0009265,M1,1,0,GO Biological Processes,19,2'-deoxyribonucleotide biosynthetic process,19_GO:0008152 metabolic process,-5.006398774651355,70.33488372093024,14.343195656414798,30244,15,86,3,3.488372093023256,1.978572628104759,1841|2987|6470,DTYMK|GUK1|SHMT1,-2.831027077627172,0,20,0,0,-5.006398774651355,70.33488372093024,
1,-5.006398774651355,GO:0046385,M1,1,0,GO Biological Processes,19,deoxyribose phosphate biosynthetic process,19_GO:0008152 metabolic process,-5.006398774651355,70.33488372093024,14.343195656414798,30244,15,86,3,3.488372093023256,1.978572628104759,1841|2987|6470,DTYMK|GUK1|SHMT1,-2.831027077627172,0,20,0,0,-5.006398774651355,70.33488372093024,
1,-4.114144297331147,WP241,M1,1,0,WikiPathways,27,One-carbon metabolism,,-4.114144297331147,36.38011226944667,10.179051186480267,30244,29,86,3,3.488372093023256,1.978572628104759,2745|6470|27430,GLRX|SHMT1|MAT2B,-2.028037421625119,0,20,0,0,-5.006398774651355,70.33488372093024,
1,-3.984107730932285,GO:0006221,M1,1,0,GO Biological Processes,19,pyrimidine nucleotide biosynthetic process,19_GO:0008152 metabolic process,-3.984107730932285,32.969476744186046,9.66231454114662,30244,32,86,3,3.488372093023256,1.978572628104759,1503|1841|6470,CTPS1|DTYMK|SHMT1,-1.9003675885053644,0,20,0,0,-5.006398774651355,70.33488372093024,
1,-3.758803227728256,GO:0072528,M1,1,0,GO Biological Processes,19,pyrimidine-containing compound biosynthetic process,19_GO:0008152 metabolic process,-3.758803227728256,27.76376988984088,8.815620140398298,30244,38,86,3,3.488372093023256,1.978572628104759,1503|1841|6470,CTPS1|DTYMK|SHMT1,-1.7069104525533298,0,20,0,0,-5.006398774651355,70.33488372093024,
1,-3.6285628004687025,GO:0009394,M1,1,0,GO Biological Processes,19,2'-deoxyribonucleotide metabolic process,19_GO:0008152 metabolic process,-3.6285628004687025,25.119601328903656,8.35290054806104,30244,42,86,3,3.488372093023256,1.978572628104759,1841|2987|6470,DTYMK|GUK1|SHMT1,-1.583200892452734,0,20,0,0,-5.006398774651355,70.33488372093024,
1,-3.598045303257564,GO:0009262,M1,1,0,GO Biological Processes,19,deoxyribonucleotide metabolic process,19_GO:0008152 metabolic process,-3.598045303257564,24.53542455381287,8.247189903915983,30244,43,86,3,3.488372093023256,1.978572628104759,1841|2987|6470,DTYMK|GUK1|SHMT1,-1.5569833757343194,0,20,0,0,-5.006398774651355,70.33488372093024,
1,-3.598045303257564,GO:0019692,M1,1,0,GO Biological Processes,19,deoxyribose phosphate metabolic process,19_GO:0008152 metabolic process,-3.598045303257564,24.53542455381287,8.247189903915983,30244,43,86,3,3.488372093023256,1.978572628104759,1841|2987|6470,DTYMK|GUK1|SHMT1,-1.5569833757343194,0,20,0,0,-5.006398774651355,70.33488372093024,
1,-3.3286015484816374,GO:0006220,M1,1,0,GO Biological Processes,19,pyrimidine nucleotide metabolic process,19_GO:0008152 metabolic process,-3.3286015484816374,19.906099166301008,7.356335183230681,30244,53,86,3,3.488372093023256,1.978572628104759,1503|1841|6470,CTPS1|DTYMK|SHMT1,-1.3104573563943709,0,20,0,0,-5.006398774651355,70.33488372093024,
1,-2.7617239675487064,GO:0072527,M1,1,0,GO Biological Processes,19,pyrimidine-containing compound metabolic process,19_GO:0008152 metabolic process,-2.7617239675487064,12.711123564023536,5.7052559559219365,30244,83,86,3,3.488372093023256,1.978572628104759,1503|1841|6470,CTPS1|DTYMK|SHMT1,-0.7823818595223919,0,20,0,0,-5.006398774651355,70.33488372093024,
1,-2.6611905242684943,GO:0051262,M1,1,0,GO Biological Processes,19,protein tetramerization,19_GO:0009987 cellular process,-2.6611905242684943,11.72248062015504,5.4400695408357835,30244,90,86,3,3.488372093023256,1.978572628104759,5018|6470|10056,OXA1L|SHMT1|FARSB,-0.6837004211037733,0,20,0,0,-5.006398774651355,70.33488372093024,
1,-4.681660599832699,hsa01210,M1,1,0,KEGG Pathway,24,2-Oxocarboxylic acid metabolism,,-4.681660599832699,55.52753977968176,12.696088494480952,30244,19,86,3,3.488372093023256,1.978572628104759,48|586|3417,ACO1|BCAT1|IDH1,-2.5399285104280915,0,21,1,1,-4.681660599832699,55.52753977968176,
1,-3.894317580753705,GO:0022900,M1,1,0,GO Biological Processes,19,electron transport chain,19_GO:0008152 metabolic process,-3.894317580753705,10.343365253077975,6.523678975331891,30244,170,86,5,5.813953488372093,2.523363604380063,128|1738|2108|2820|26227,ADH5|DLD|ETFA|GPD2|PHGDH,-1.8245132162700768,0,22,1,1,-3.894317580753705,10.343365253077975,
1,-2.4037467187454316,GO:0009063,M1,1,0,GO Biological Processes,19,amino acid catabolic process,19_GO:0008152 metabolic process,-2.4037467187454316,9.504714016341923,4.793584748486903,30244,111,86,3,3.488372093023256,1.978572628104759,1738|2108|6470,DLD|ETFA|SHMT1,-0.45138810040471056,0,22,0,0,-3.894317580753705,10.343365253077975,
1,-2.3398480098920813,GO:0022904,M1,1,0,GO Biological Processes,19,respiratory electron transport chain,19_GO:0008152 metabolic process,-2.3398480098920813,9.017292784734645,4.639841264835311,30244,117,86,3,3.488372093023256,1.978572628104759,1738|2108|2820,DLD|ETFA|GPD2,-0.3926905852371681,0,22,0,0,-3.894317580753705,10.343365253077975,
1,-3.658781040448864,R-HSA-196854,M1,1,0,Reactome Gene Sets,6,Metabolism of vitamins and cofactors,,-3.658781040448864,9.206136612687203,6.075358391891705,30244,191,86,5,5.813953488372093,2.523363604380063,3320|3417|6470|9054|55163,HSP90AA1|IDH1|SHMT1|NFS1|PNPO,-1.611253070676388,0,23,1,1,-3.658781040448864,11.593662151801686,
1,-2.647517779173873,GO:0043648,M1,1,0,GO Biological Processes,19,dicarboxylic acid metabolic process,19_GO:0008152 metabolic process,-2.647517779173873,11.593662151801686,5.404579912359181,30244,91,86,3,3.488372093023256,1.978572628104759,2271|3417|6470,FH|IDH1|SHMT1,-0.6718718167075224,0,23,0,0,-3.658781040448864,11.593662151801686,
1,-2.269682464714492,R-HSA-196849,M1,1,0,Reactome Gene Sets,6,Metabolism of water-soluble vitamins and cofactors,,-2.269682464714492,8.508252063015753,4.473862113689235,30244,124,86,3,3.488372093023256,1.978572628104759,6470|9054|55163,SHMT1|NFS1|PNPO,-0.3259582158979729,0,23,0,0,-3.658781040448864,11.593662151801686,
1,-3.4559032781498296,CORUM:324,M1,1,0,CORUM,33,"39S ribosomal subunit, mitochondrial",,-3.4559032781498296,21.9796511627907,7.767916793971535,30244,48,86,3,3.488372093023256,1.978572628104759,51073|51263|64983,MRPL4|MRPL30|MRPL32,-1.42331565817029,0,24,1,1,-3.4559032781498296,21.9796511627907,
1,-3.281198191292096,GO:0009409,M1,1,0,GO Biological Processes,19,response to cold,19_GO:0050896 response to stimulus,-3.281198191292096,19.182241014799153,7.207170283179539,30244,55,86,3,3.488372093023256,1.978572628104759,2203|3320|3329,FBP1|HSP90AA1|HSPD1,-1.269099959704168,0,25,1,1,-3.281198191292096,19.182241014799153,
1,-2.871784420042552,GO:0006970,M1,1,0,GO Biological Processes,19,response to osmotic stress,19_GO:0050896 response to stimulus,-2.871784420042552,13.88188494492044,6.004451542104833,30244,76,86,3,3.488372093023256,1.978572628104759,2203|3320|6652,FBP1|HSP90AA1|SORD,-0.8811613016065487,0,25,0,0,-3.281198191292096,19.182241014799153,
1,-2.857292246580908,GO:0009410,M1,1,0,GO Biological Processes,19,response to xenobiotic stimulus,19_GO:0050896 response to stimulus,-2.857292246580908,4.941560917161374,4.380368021552125,30244,427,86,6,6.976744186046512,2.747090340551713,1503|2180|2203|2987|3320|6652,CTPS1|ACSL1|FBP1|GUK1|HSP90AA1|SORD,-0.8685697634843385,0,25,0,0,-3.281198191292096,19.182241014799153,
1,-2.5979173896835626,R-HSA-6798695,M1,1,0,Reactome Gene Sets,6,Neutrophil degranulation,,-2.5979173896835626,4.386791084465503,3.998370050763412,30244,481,86,6,6.976744186046512,2.747090340551713,353|3320|3417|3614|5236|5834,APRT|HSP90AA1|IDH1|IMPDH1|PGM1|PYGB,-0.6260533983820744,0,26,1,1,-2.5979173896835626,4.386791084465503,
1,-2.104600592671364,WP3888,M1,1,0,WikiPathways,27,VEGFA-VEGFR2 signaling,,-2.104600592671364,4.070305770887166,3.432324481070731,30244,432,86,5,5.813953488372093,2.523363604380063,3320|5226|5230|6729|10056,HSP90AA1|PGD|PGK1|SRP54|FARSB,-0.1676623331981368,0,27,1,1,-2.104600592671364,4.070305770887166,
