Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006090,pyruvate metabolic process,19_GO:0008152 metabolic process,-4.1,37,10,30244,69,36,3,8.3,4.6,1737|1738|5236,DLAT|DLD|PGM1,-2.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-196854,Metabolism of vitamins and cofactors,,-4.1,18,7.9,30244,191,36,4,11,5.2,3320|3417|6470|55163,HSP90AA1|IDH1|SHMT1|PNPO,-2.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-71291,Metabolism of amino acids and derivatives,,-4.1,11,6.9,30244,376,36,5,14,5.8,1737|1738|3376|3735|6470,DLAT|DLD|IARS1|KARS1|SHMT1,-2.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0046496,nicotinamide nucleotide metabolic process,19_GO:0008152 metabolic process,-4.1,35,10,30244,71,36,3,8.3,4.6,3417|5226|6888,IDH1|PGD|TALDO1,-2.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0019362,pyridine nucleotide metabolic process,19_GO:0008152 metabolic process,-4.1,35,10,30244,71,36,3,8.3,4.6,3417|5226|6888,IDH1|PGD|TALDO1,-2.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045333,cellular respiration,19_GO:0008152 metabolic process,-4.1,17,7.9,30244,195,36,4,11,5.2,1737|1738|2271|3417,DLAT|DLD|FH|IDH1,-2.2
MyList_MCODE_ALL,KEGG Pathway,24,hsa01230,Biosynthesis of amino acids,,-4,34,9.8,30244,75,36,3,8.3,4.6,3417|6470|6888,IDH1|SHMT1|TALDO1,-2.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009260,ribonucleotide biosynthetic process,19_GO:0008152 metabolic process,-4,16,7.6,30244,208,36,4,11,5.2,1503|1737|1738|3614,CTPS1|DLAT|DLD|IMPDH1,-2.1
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9759194,Nuclear events mediated by NFE2L2,,-3.9,32,9.5,30244,79,36,3,8.3,4.6,3417|5226|6888,IDH1|PGD|TALDO1,-2.1
MyList_MCODE_ALL,Canonical Pathways,11,M66,PID MYC ACTIV PATHWAY,,-3.9,32,9.5,30244,79,36,3,8.3,4.6,3320|3329|6470,HSP90AA1|HSPD1|SHMT1,-2.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0046390,ribose phosphate biosynthetic process,19_GO:0008152 metabolic process,-3.9,16,7.4,30244,215,36,4,11,5.2,1503|1737|1738|3614,CTPS1|DLAT|DLD|IMPDH1,-2.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043648,dicarboxylic acid metabolic process,19_GO:0008152 metabolic process,-3.8,28,8.8,30244,91,36,3,8.3,4.6,2271|3417|6470,FH|IDH1|SHMT1,-1.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0072522,purine-containing compound biosynthetic process,19_GO:0008152 metabolic process,-3.7,14,7,30244,238,36,4,11,5.2,1737|1738|3614|6470,DLAT|DLD|IMPDH1|SHMT1,-1.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5668914,Diseases of metabolism,,-3.7,13,6.8,30244,249,36,4,11,5.2,2673|3417|5236|6888,GFPT1|IDH1|PGM1|TALDO1,-1.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-6798695,Neutrophil degranulation,,-3.6,8.7,5.9,30244,481,36,5,14,5.8,3320|3417|3614|5236|5834,HSP90AA1|IDH1|IMPDH1|PGM1|PYGB,-1.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9755511,KEAP1-NFE2L2 pathway,,-3.5,24,8.1,30244,107,36,3,8.3,4.6,3417|5226|6888,IDH1|PGD|TALDO1,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0016052,carbohydrate catabolic process,19_GO:0008152 metabolic process,-3.5,23,7.9,30244,110,36,3,8.3,4.6,5226|5236|5834,PGD|PGM1|PYGB,-1.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2262752,Cellular responses to stress,,-3.5,6.4,5.3,30244,788,36,6,17,6.2,2673|3313|3320|3417|5226|6888,GFPT1|HSPA9|HSP90AA1|IDH1|PGD|TALDO1,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0008152 metabolic process,-3.5,8.2,5.7,30244,512,36,5,14,5.8,1737|1738|3417|5226|5236,DLAT|DLD|IDH1|PGD|PGM1,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0016051,carbohydrate biosynthetic process,19_GO:0008152 metabolic process,-3.3,20,7.3,30244,129,36,3,8.3,4.6,5226|5236|7360,PGD|PGM1|UGP2,-1.5
MyList_MCODE_ALL,WikiPathways,27,WP5083,Neuroinflammation and glutamatergic signaling,,-3.2,18,7,30244,140,36,3,8.3,4.6,1737|1738|6470,DLAT|DLD|SHMT1,-1.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009259,ribonucleotide metabolic process,19_GO:0008152 metabolic process,-3.1,9.3,5.5,30244,360,36,4,11,5.2,1503|1737|1738|3614,CTPS1|DLAT|DLD|IMPDH1,-1.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0019693,ribose phosphate metabolic process,19_GO:0008152 metabolic process,-3,9.1,5.4,30244,369,36,4,11,5.2,1503|1737|1738|3614,CTPS1|DLAT|DLD|IMPDH1,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9609507,Protein localization,,-3,15,6.4,30244,164,36,3,8.3,4.6,3313|3329|3417,HSPA9|HSPD1|IDH1,-1.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1428517,The citric acid (TCA) cycle and respiratory electron transport,,-2.9,14,6.1,30244,178,36,3,8.3,4.6,1737|1738|2271,DLAT|DLD|FH,-1.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0005996,monosaccharide metabolic process,19_GO:0008152 metabolic process,-2.8,13,5.9,30244,188,36,3,8.3,4.6,1737|5226|5236,DLAT|PGD|PGM1,-1.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009152,purine ribonucleotide biosynthetic process,19_GO:0008152 metabolic process,-2.8,13,5.8,30244,194,36,3,8.3,4.6,1737|1738|3614,DLAT|DLD|IMPDH1,-1
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901605,alpha-amino acid metabolic process,19_GO:0008152 metabolic process,-2.8,13,5.7,30244,198,36,3,8.3,4.6,1503|2673|6470,CTPS1|GFPT1|SHMT1,-1
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9711123,Cellular response to chemical stress,,-2.8,13,5.7,30244,199,36,3,8.3,4.6,3417|5226|6888,IDH1|PGD|TALDO1,-1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0044283,small molecule biosynthetic process,19_GO:0008152 metabolic process,-2.7,7.4,4.7,30244,456,36,4,11,5.2,5226|5236|6470|55163,PGD|PGM1|SHMT1|PNPO,-0.93
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006457,protein folding,19_GO:0009987 cellular process,-2.6,12,5.4,30244,219,36,3,8.3,4.6,3313|3320|3329,HSPA9|HSP90AA1|HSPD1,-0.89
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006164,purine nucleotide biosynthetic process,19_GO:0008152 metabolic process,-2.6,11,5.2,30244,229,36,3,8.3,4.6,1737|1738|3614,DLAT|DLD|IMPDH1,-0.84
MyList_MCODE_ALL,GO Biological Processes,19,GO:0022618,protein-RNA complex assembly,19_GO:0009987 cellular process,-2.6,11,5.2,30244,231,36,3,8.3,4.6,3320|51081|64963,HSP90AA1|MRPS7|MRPS11,-0.83
MyList_MCODE_ALL,GO Biological Processes,19,GO:0016054,organic acid catabolic process,19_GO:0008152 metabolic process,-2.6,11,5.2,30244,234,36,3,8.3,4.6,1738|5226|6470,DLD|PGD|SHMT1,-0.82
MyList_MCODE_ALL,GO Biological Processes,19,GO:0046395,carboxylic acid catabolic process,19_GO:0008152 metabolic process,-2.6,11,5.2,30244,234,36,3,8.3,4.6,1738|5226|6470,DLD|PGD|SHMT1,-0.82
MyList_MCODE_ALL,GO Biological Processes,19,GO:0071826,protein-RNA complex organization,19_GO:0009987 cellular process,-2.5,11,5.1,30244,239,36,3,8.3,4.6,3320|51081|64963,HSP90AA1|MRPS7|MRPS11,-0.79
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006417,regulation of translation,19_GO:0008152 metabolic process,-2.5,6.3,4.3,30244,531,36,4,11,5.2,16|2235|4528|6470,AARS1|FECH|MTIF2|SHMT1,-0.71
MyList_MCODE_ALL,GO Biological Processes,19,GO:0048872,homeostasis of number of cells,19_GO:0042592 homeostatic process,-2.4,9.4,4.8,30244,267,36,3,8.3,4.6,2235|2271|3313,FECH|FH|HSPA9,-0.67
MyList_MCODE_ALL,GO Biological Processes,19,GO:0034248,regulation of amide metabolic process,19_GO:0008152 metabolic process,-2.3,5.6,4,30244,595,36,4,11,5.2,16|2235|4528|6470,AARS1|FECH|MTIF2|SHMT1,-0.54
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9006931,Signaling by Nuclear Receptors,,-2.3,8.5,4.5,30244,298,36,3,8.3,4.6,1737|1738|3320,DLAT|DLD|HSP90AA1,-0.54
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006790,sulfur compound metabolic process,19_GO:0008152 metabolic process,-2.2,8.2,4.4,30244,308,36,3,8.3,4.6,1737|1738|3313,DLAT|DLD|HSPA9,-0.51
MyList_MCODE_ALL,GO Biological Processes,19,GO:0022411,cellular component disassembly,19_GO:0009987 cellular process,-2.2,7.9,4.3,30244,321,36,3,8.3,4.6,4528|54516|84340,MTIF2|MTRF1L|GFM2,-0.46
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009150,purine ribonucleotide metabolic process,19_GO:0008152 metabolic process,-2.1,7.4,4.1,30244,341,36,3,8.3,4.6,1737|1738|3614,DLAT|DLD|IMPDH1,-0.39
MyList_MCODE_ALL,GO Biological Processes,19,GO:0044282,small molecule catabolic process,19_GO:0008152 metabolic process,-2.1,7.1,4,30244,353,36,3,8.3,4.6,1738|5226|6470,DLD|PGD|SHMT1,-0.35
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-5368287,Mitochondrial translation,,-30,3.3e+02,62,30244,93,12,12,1e+02,8,4528|51021|51073|51081|51263|54516|55173|63931|64960|64963|64983|84340,MTIF2|MRPS16|MRPL4|MRPS7|MRPL30|MTRF1L|MRPS10|MRPS14|MRPS15|MRPS11|MRPL32|GFM2,-26
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0032543,mitochondrial translation,19_GO:0008152 metabolic process,-30,2.7e+02,57,30244,110,12,12,1e+02,8,4528|51021|51073|51081|51263|54516|55173|63931|64960|64963|64983|84340,MTIF2|MRPS16|MRPL4|MRPS7|MRPL30|MTRF1L|MRPS10|MRPS14|MRPS15|MRPS11|MRPL32|GFM2,-25
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0140053,mitochondrial gene expression,19_GO:0008152 metabolic process,-28,2.1e+02,50,30244,142,12,12,1e+02,8,4528|51021|51073|51081|51263|54516|55173|63931|64960|64963|64983|84340,MTIF2|MRPS16|MRPL4|MRPS7|MRPL30|MTRF1L|MRPS10|MRPS14|MRPS15|MRPS11|MRPL32|GFM2,-24
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-5419276,Mitochondrial translation termination,,-27,3.2e+02,59,30244,87,12,11,92,8,51021|51073|51081|51263|54516|55173|63931|64960|64963|64983|84340,MRPS16|MRPL4|MRPS7|MRPL30|MTRF1L|MRPS10|MRPS14|MRPS15|MRPS11|MRPL32|GFM2,-23
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-72766,Translation,,-24,1e+02,35,30244,292,12,12,1e+02,8,4528|51021|51073|51081|51263|54516|55173|63931|64960|64963|64983|84340,MTIF2|MRPS16|MRPL4|MRPS7|MRPL30|MTRF1L|MRPS10|MRPS14|MRPS15|MRPS11|MRPL32|GFM2,-21
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-5368286,Mitochondrial translation initiation,,-24,2.9e+02,54,30244,87,12,10,83,11,4528|51021|51073|51081|51263|55173|63931|64960|64963|64983,MTIF2|MRPS16|MRPL4|MRPS7|MRPL30|MRPS10|MRPS14|MRPS15|MRPS11|MRPL32,-20
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0006412,translation,19_GO:0008152 metabolic process,-23,78,30,30244,389,12,12,1e+02,8,4528|51021|51073|51081|51263|54516|55173|63931|64960|64963|64983|84340,MTIF2|MRPS16|MRPL4|MRPS7|MRPL30|MTRF1L|MRPS10|MRPS14|MRPS15|MRPS11|MRPL32|GFM2,-19
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0043043,peptide biosynthetic process,19_GO:0008152 metabolic process,-22,72,29,30244,418,12,12,1e+02,8,4528|51021|51073|51081|51263|54516|55173|63931|64960|64963|64983|84340,MTIF2|MRPS16|MRPL4|MRPS7|MRPL30|MTRF1L|MRPS10|MRPS14|MRPS15|MRPS11|MRPL32|GFM2,-19
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0006518,peptide metabolic process,19_GO:0008152 metabolic process,-21,59,26,30244,513,12,12,1e+02,8,4528|51021|51073|51081|51263|54516|55173|63931|64960|64963|64983|84340,MTIF2|MRPS16|MRPL4|MRPS7|MRPL30|MTRF1L|MRPS10|MRPS14|MRPS15|MRPS11|MRPL32|GFM2,-18
MyList_SUB1_MCODE_1,CORUM,33,CORUM:320,"55S ribosome, mitochondrial",,-21,2.9e+02,51,30244,77,12,9,75,12,51021|51073|51081|51263|55173|63931|64960|64963|64983,MRPS16|MRPL4|MRPS7|MRPL30|MRPS10|MRPS14|MRPS15|MRPS11|MRPL32,-18
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0043604,amide biosynthetic process,19_GO:0008152 metabolic process,-21,56,26,30244,542,12,12,1e+02,8,4528|51021|51073|51081|51263|54516|55173|63931|64960|64963|64983|84340,MTIF2|MRPS16|MRPL4|MRPS7|MRPL30|MTRF1L|MRPS10|MRPS14|MRPS15|MRPS11|MRPL32|GFM2,-18
MyList_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-5389840,Mitochondrial translation elongation,,-21,2.6e+02,48,30244,87,12,9,75,12,51021|51073|51081|51263|55173|63931|64960|64963|64983,MRPS16|MRPL4|MRPS7|MRPL30|MRPS10|MRPS14|MRPS15|MRPS11|MRPL32,-18
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0043603,amide metabolic process,19_GO:0008152 metabolic process,-19,38,21,30244,799,12,12,1e+02,8,4528|51021|51073|51081|51263|54516|55173|63931|64960|64963|64983|84340,MTIF2|MRPS16|MRPL4|MRPS7|MRPL30|MTRF1L|MRPS10|MRPS14|MRPS15|MRPS11|MRPL32|GFM2,-16
MyList_SUB1_MCODE_1,KEGG Pathway,24,hsa03010,Ribosome,,-18,1.4e+02,35,30244,167,12,9,75,12,51021|51073|51081|51263|55173|63931|64960|64963|64983,MRPS16|MRPL4|MRPS7|MRPL30|MRPS10|MRPS14|MRPS15|MRPS11|MRPL32,-15
MyList_SUB1_MCODE_1,CORUM,33,CORUM:315,"28S ribosomal subunit, mitochondrial",,-15,5.2e+02,56,30244,29,12,6,50,14,51021|51081|55173|63931|64960|64963,MRPS16|MRPS7|MRPS10|MRPS14|MRPS15|MRPS11,-13
MyList_SUB1_MCODE_1,CORUM,33,CORUM:324,"39S ribosomal subunit, mitochondrial",,-6.1,1.6e+02,22,30244,48,12,3,25,12,51073|51263|64983,MRPL4|MRPL30|MRPL32,-4
MyList_SUB1_MCODE_1,GO Biological Processes,19,GO:0022411,cellular component disassembly,19_GO:0009987 cellular process,-3.6,24,8.1,30244,321,12,3,25,12,4528|54516|84340,MTIF2|MTRF1L|GFM2,-1.8
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-71387,Metabolism of carbohydrates,,-8,57,17,30244,297,9,5,56,17,5226|5236|5834|6888|7360,PGD|PGM1|PYGB|TALDO1|UGP2,-5.7
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-379716,Cytosolic tRNA aminoacylation,,-7.4,4.2e+02,35,30244,24,9,3,33,16,16|3376|3735,AARS1|IARS1|KARS1,-5.2
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-8982491,Glycogen metabolism,,-7.3,3.7e+02,33,30244,27,9,3,33,16,5236|5834|7360,PGM1|PYGB|UGP2,-5
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa00030,Pentose phosphate pathway,,-7.1,3.4e+02,32,30244,30,9,3,33,16,5226|5236|6888,PGD|PGM1|TALDO1,-4.9
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0005975,carbohydrate metabolic process,19_GO:0008152 metabolic process,-7.1,38,14,30244,441,9,5,56,17,5226|5236|5834|6888|7360,PGD|PGM1|PYGB|TALDO1|UGP2,-4.9
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa00500,Starch and sucrose metabolism,,-6.9,2.8e+02,29,30244,36,9,3,33,16,5236|5834|7360,PGM1|PYGB|UGP2,-4.7
MyList_SUB1_MCODE_2,WikiPathways,27,WP500,Glycogen synthesis and degradation,,-6.7,2.5e+02,27,30244,40,9,3,33,16,5236|5834|7360,PGM1|PYGB|UGP2,-4.6
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0006418,tRNA aminoacylation for protein translation,19_GO:0008152 metabolic process,-6.7,2.5e+02,27,30244,41,9,3,33,16,16|3376|3735,AARS1|IARS1|KARS1,-4.5
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-379724,tRNA Aminoacylation,,-6.7,2.4e+02,27,30244,42,9,3,33,16,16|3376|3735,AARS1|IARS1|KARS1,-4.5
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0043039,tRNA aminoacylation,19_GO:0008152 metabolic process,-6.6,2.3e+02,26,30244,44,9,3,33,16,16|3376|3735,AARS1|IARS1|KARS1,-4.5
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0043038,amino acid activation,19_GO:0008152 metabolic process,-6.6,2.2e+02,26,30244,45,9,3,33,16,16|3376|3735,AARS1|IARS1|KARS1,-4.4
MyList_SUB1_MCODE_2,KEGG Pathway,24,hsa00970,Aminoacyl-tRNA biosynthesis,,-6.1,1.5e+02,21,30244,66,9,3,33,16,16|3376|3735,AARS1|IARS1|KARS1,-4
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0006091,generation of precursor metabolites and energy,19_GO:0008152 metabolic process,-5.6,36,12,30244,372,9,4,44,17,5226|5834|6888|7360,PGD|PYGB|TALDO1|UGP2,-3.5
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0016052,carbohydrate catabolic process,19_GO:0008152 metabolic process,-5.4,92,16,30244,110,9,3,33,16,5226|5236|5834,PGD|PGM1|PYGB,-3.4
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0016051,carbohydrate biosynthetic process,19_GO:0008152 metabolic process,-5.2,78,15,30244,129,9,3,33,16,5226|5236|7360,PGD|PGM1|UGP2,-3.2
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0055086,nucleobase-containing small molecule metabolic process,19_GO:0008152 metabolic process,-4.9,24,9.5,30244,555,9,4,44,17,3735|5226|6888|7360,KARS1|PGD|TALDO1|UGP2,-2.9
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0006399,tRNA metabolic process,19_GO:0008152 metabolic process,-4.7,52,12,30244,194,9,3,33,16,16|3376|3735,AARS1|IARS1|KARS1,-2.7
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0006520,amino acid metabolic process,19_GO:0008152 metabolic process,-4.2,36,10,30244,281,9,3,33,16,16|3376|3735,AARS1|IARS1|KARS1,-2.3
MyList_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-72766,Translation,,-4.1,35,9.9,30244,292,9,3,33,16,16|3376|3735,AARS1|IARS1|KARS1,-2.3
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0006412,translation,19_GO:0008152 metabolic process,-3.8,26,8.5,30244,389,9,3,33,16,16|3376|3735,AARS1|IARS1|KARS1,-1.9
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0043043,peptide biosynthetic process,19_GO:0008152 metabolic process,-3.7,24,8.2,30244,418,9,3,33,16,16|3376|3735,AARS1|IARS1|KARS1,-1.8
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0009117,nucleotide metabolic process,19_GO:0008152 metabolic process,-3.5,21,7.6,30244,478,9,3,33,16,3735|5226|6888,KARS1|PGD|TALDO1,-1.7
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0006753,nucleoside phosphate metabolic process,19_GO:0008152 metabolic process,-3.5,21,7.6,30244,487,9,3,33,16,3735|5226|6888,KARS1|PGD|TALDO1,-1.7
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0006518,peptide metabolic process,19_GO:0008152 metabolic process,-3.4,20,7.4,30244,513,9,3,33,16,16|3376|3735,AARS1|IARS1|KARS1,-1.6
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0034660,ncRNA metabolic process,19_GO:0008152 metabolic process,-3.4,19,7.3,30244,520,9,3,33,16,16|3376|3735,AARS1|IARS1|KARS1,-1.6
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0043604,amide biosynthetic process,19_GO:0008152 metabolic process,-3.4,19,7.1,30244,542,9,3,33,16,16|3376|3735,AARS1|IARS1|KARS1,-1.6
MyList_SUB1_MCODE_2,GO Biological Processes,19,GO:0043603,amide metabolic process,19_GO:0008152 metabolic process,-2.9,13,5.7,30244,799,9,3,33,16,16|3376|3735,AARS1|IARS1|KARS1,-1.1
MyList_SUB1_MCODE_3,KEGG Pathway,24,hsa01240,Biosynthesis of cofactors,,-5.4,85,16,30244,153,7,3,43,19,1503|2235|55163,CTPS1|FECH|PNPO,-3.3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0048872,homeostasis of number of cells,19_GO:0042592 homeostatic process,-4.6,49,12,30244,267,7,3,43,19,2235|2271|3313,FECH|FH|HSPA9,-2.7
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0006091,generation of precursor metabolites and energy,19_GO:0008152 metabolic process,-4.2,35,10,30244,372,7,3,43,19,2235|2271|2673,FECH|FH|GFPT1,-2.3
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0048871,multicellular organismal-level homeostasis,19_GO:0042592 homeostatic process,-3.6,22,7.8,30244,587,7,3,43,19,2235|2271|3313,FECH|FH|HSPA9,-1.8
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-2262752,Cellular responses to stress,,-3.2,16,6.7,30244,788,7,3,43,19,2673|3313|3320,GFPT1|HSPA9|HSP90AA1,-1.4
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0009117,nucleotide metabolic process,19_GO:0008152 metabolic process,-9,63,18,30244,478,5,5,1e+02,18,1738|3417|3614|6470|25996,DLD|IDH1|IMPDH1|SHMT1|REXO2,-6.6
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0006753,nucleoside phosphate metabolic process,19_GO:0008152 metabolic process,-9,62,17,30244,487,5,5,1e+02,18,1738|3417|3614|6470|25996,DLD|IDH1|IMPDH1|SHMT1|REXO2,-6.6
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0055086,nucleobase-containing small molecule metabolic process,19_GO:0008152 metabolic process,-8.7,54,16,30244,555,5,5,1e+02,18,1738|3417|3614|6470|25996,DLD|IDH1|IMPDH1|SHMT1|REXO2,-6.3
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0072521,purine-containing compound metabolic process,19_GO:0008152 metabolic process,-6.6,54,15,30244,450,5,4,80,18,1738|3417|3614|6470,DLD|IDH1|IMPDH1|SHMT1,-4.5
MyList_SUB1_MCODE_4,KEGG Pathway,24,hsa01200,Carbon metabolism,,-6.3,1.6e+02,22,30244,115,5,3,60,22,1738|3417|6470,DLD|IDH1|SHMT1,-4.1
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0072522,purine-containing compound biosynthetic process,19_GO:0008152 metabolic process,-5.3,76,15,30244,238,5,3,60,22,1738|3614|6470,DLD|IMPDH1|SHMT1,-3.3
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0009165,nucleotide biosynthetic process,19_GO:0008152 metabolic process,-5.2,69,14,30244,263,5,3,60,22,1738|3614|6470,DLD|IMPDH1|SHMT1,-3.2
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:1901293,nucleoside phosphate biosynthetic process,19_GO:0008152 metabolic process,-5.2,68,14,30244,265,5,3,60,22,1738|3614|6470,DLD|IMPDH1|SHMT1,-3.2
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0006163,purine nucleotide metabolic process,19_GO:0008152 metabolic process,-4.6,43,11,30244,420,5,3,60,22,1738|3417|3614,DLD|IDH1|IMPDH1,-2.7
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:0090407,organophosphate biosynthetic process,19_GO:0008152 metabolic process,-4.3,34,9.8,30244,541,5,3,60,22,1738|3614|6470,DLD|IMPDH1|SHMT1,-2.4
MyList_SUB1_MCODE_4,GO Biological Processes,19,GO:1901137,carbohydrate derivative biosynthetic process,19_GO:0008152 metabolic process,-4.1,31,9.4,30244,594,5,3,60,22,1738|3614|6470,DLD|IMPDH1|SHMT1,-2.3
MyList_SUB1_MCODE_5,GO Biological Processes,19,GO:0043604,amide biosynthetic process,19_GO:0008152 metabolic process,-5.2,56,13,30244,542,3,3,1e+02,27,1737|57038|123283,DLAT|RARS2|TARS3,-3.2
MyList_SUB1_MCODE_5,GO Biological Processes,19,GO:0043603,amide metabolic process,19_GO:0008152 metabolic process,-4.7,38,11,30244,799,3,3,1e+02,27,1737|57038|123283,DLAT|RARS2|TARS3,-2.8
